{'qubits': 28, 'depth': 17, 'seconds': 194.31647100900227, 'xeb': 0.48677049088357316, 'hog_prob': 0.995980229284895, 'qv_pass': True, 'eplg': 0.041466472088893536}
{'qubits': 28, 'depth': 18, 'seconds': 196.62915098699887, 'xeb': 0.46557573294742316, 'hog_prob': 0.9688756701121947, 'qv_pass': True, 'eplg': 0.041581874072855185}
{'qubits': 28, 'depth': 19, 'seconds': 196.22438769399741, 'xeb': 0.47799101105603164, 'hog_prob': 0.9536238661779033, 'qv_pass': True, 'eplg': 0.03810569338530401}
{'qubits': 28, 'depth': 20, 'seconds': 196.00147864099927, 'xeb': 0.503105202824975, 'hog_prob': 0.9895719094420388, 'qv_pass': True, 'eplg': 0.03376460951204863}
{'qubits': 28, 'depth': 21, 'seconds': 196.44629719099976, 'xeb': 0.4891975943957681, 'hog_prob': 0.9999996246537625, 'qv_pass': True, 'eplg': 0.03347400566043168}
{'qubits': 28, 'depth': 22, 'seconds': 195.5949423150014, 'xeb': 0.4898331057677036, 'hog_prob': 0.9914409448557644, 'qv_pass': True, 'eplg': 0.03191993115796188}
{'qubits': 28, 'depth': 23, 'seconds': 196.53701794099834, 'xeb': 0.4950921277226101, 'hog_prob': 0.9975416433429488, 'qv_pass': True, 'eplg': 0.03010330561256258}
{'qubits': 28, 'depth': 24, 'seconds': 197.02941234099853, 'xeb': 0.4939341618416042, 'hog_prob': 0.9939158635857765, 'qv_pass': True, 'eplg': 0.028962032741865262}
{'qubits': 28, 'depth': 25, 'seconds': 198.98097658500046, 'xeb': 0.4739257054278085, 'hog_prob': 0.9881729895106347, 'qv_pass': True, 'eplg': 0.029426542010227763}
{'qubits': 28, 'depth': 26, 'seconds': 201.1387966229995, 'xeb': 0.4963303962729386, 'hog_prob': 0.990958587782448, 'qv_pass': True, 'eplg': 0.02658310504928396}
{'qubits': 28, 'depth': 27, 'seconds': 194.4836223179991, 'xeb': 0.4950688618616542, 'hog_prob': 0.9949498805133438, 'qv_pass': True, 'eplg': 0.02570310398293807}
{'qubits': 28, 'depth': 28, 'seconds': 194.9823299359996, 'xeb': 0.5130458257577623, 'hog_prob': 0.9910491158546298, 'qv_pass': True, 'eplg': 0.023553542336035016}
{'qubits': 30, 'depth': 4, 'seconds': 835.8867268069989, 'xeb': 0.3838249558866393, 'hog_prob': 0.9071444188475308, 'qv_pass': True, 'eplg': 0.21289385647027648}
{'qubits': 30, 'depth': 5, 'seconds': 850.5724067310002, 'xeb': 0.42678606521491697, 'hog_prob': 1.0000011767092332, 'qv_pass': True, 'eplg': 0.15658359085049112}
{'qubits': 30, 'depth': 6, 'seconds': 845.2403548150032, 'xeb': 0.43237060006227335, 'hog_prob': 1.0000006434984747, 'qv_pass': True, 'eplg': 0.13042036708821514}
{'qubits': 30, 'depth': 7, 'seconds': 850.9760255449983, 'xeb': 0.37141184616860745, 'hog_prob': 0.8781206870208818, 'qv_pass': True, 'eplg': 0.13193784703245626}
{'qubits': 30, 'depth': 8, 'seconds': 867.8201086929985, 'xeb': 0.36857231956399106, 'hog_prob': 0.7862988843450915, 'qv_pass': True, 'eplg': 0.1172955023071447}
{'qubits': 30, 'depth': 9, 'seconds': 867.0179571359986, 'xeb': 0.4400375107374348, 'hog_prob': 1.0000005599945534, 'qv_pass': True, 'eplg': 0.0871745406508162}
{'qubits': 30, 'depth': 10, 'seconds': 877.6719398369969, 'xeb': 0.38727701671068426, 'hog_prob': 0.8209405153512389, 'qv_pass': True, 'eplg': 0.09050111198360855}
{'qubits': 30, 'depth': 11, 'seconds': 885.3778835960038, 'xeb': 0.4647964356746951, 'hog_prob': 0.9508887978918292, 'qv_pass': True, 'eplg': 0.06728027202009335}
{'qubits': 30, 'depth': 12, 'seconds': 892.7704153410014, 'xeb': 0.31726942692419535, 'hog_prob': 0.6983631746609061, 'qv_pass': True, 'eplg': 0.09123341041057886}
{'qubits': 30, 'depth': 13, 'seconds': 900.7880210270014, 'xeb': 0.399761495375087, 'hog_prob': 0.9308408975441187, 'qv_pass': True, 'eplg': 0.06810001511070118}
{'qubits': 30, 'depth': 14, 'seconds': 926.684793964, 'xeb': 0.41605054247469714, 'hog_prob': 0.9087529900327916, 'qv_pass': True, 'eplg': 0.06071767625362989}
{'qubits': 30, 'depth': 15, 'seconds': 930.3500984280004, 'xeb': 0.3862192741272972, 'hog_prob': 0.8471799879445927, 'qv_pass': True, 'eplg': 0.06145392845389319}
{'qubits': 30, 'depth': 16, 'seconds': 938.8905379339994, 'xeb': 0.4313015786225012, 'hog_prob': 0.8926631935803558, 'qv_pass': True, 'eplg': 0.05120188000778103}
{'qubits': 30, 'depth': 17, 'seconds': 947.7271529480004, 'xeb': 0.4125285018643277, 'hog_prob': 0.8848467529624301, 'qv_pass': True, 'eplg': 0.05075210076452863}
{'qubits': 30, 'depth': 18, 'seconds': 955.721565748001, 'xeb': 0.42437625970703535, 'hog_prob': 1.0000017890660589, 'qv_pass': True, 'eplg': 0.046502619014149094}
{'qubits': 30, 'depth': 19, 'seconds': 978.9940149700014, 'xeb': 0.4701407858110205, 'hog_prob': 0.9792330977001774, 'qv_pass': True, 'eplg': 0.038943681454980394}
{'qubits': 30, 'depth': 20, 'seconds': 1004.2997217310003, 'xeb': 0.4077633263171993, 'hog_prob': 0.8707118780485404, 'qv_pass': True, 'eplg': 0.04386237565542772}
{'qubits': 30, 'depth': 21, 'seconds': 985.863667212001, 'xeb': 0.41276470448848346, 'hog_prob': 0.9350058543045073, 'qv_pass': True, 'eplg': 0.04126160166534576}
{'qubits': 30, 'depth': 22, 'seconds': 1004.7625807749973, 'xeb': 0.3590576104399977, 'hog_prob': 0.7692477153718057, 'qv_pass': True, 'eplg': 0.04549064761766275}
{'qubits': 30, 'depth': 23, 'seconds': 1003.6322844729984, 'xeb': 0.4695617295247221, 'hog_prob': 0.9693135698464188, 'qv_pass': True, 'eplg': 0.032333359683375584}
{'qubits': 30, 'depth': 24, 'seconds': 1016.7121617500015, 'xeb': 0.3175182104115824, 'hog_prob': 0.7388705438005281, 'qv_pass': True, 'eplg': 0.04667636577484191}
{'qubits': 30, 'depth': 25, 'seconds': 1022.9981793120023, 'xeb': 0.4501880418885408, 'hog_prob': 0.9324881304610679, 'qv_pass': True, 'eplg': 0.031419417806609395}
{'qubits': 30, 'depth': 26, 'seconds': 1084.887165306005, 'xeb': 0.4424283343156097, 'hog_prob': 1.0000025208517467, 'qv_pass': True, 'eplg': 0.03087772832460911}
{'qubits': 30, 'depth': 27, 'seconds': 1179.79410526, 'xeb': 0.3807186452759902, 'hog_prob': 0.8313053439090465, 'qv_pass': True, 'eplg': 0.0351344059941171}
{'qubits': 30, 'depth': 28, 'seconds': 1061.9355847810002, 'xeb': 0.4200287098811386, 'hog_prob': 0.8707072507834791, 'qv_pass': True, 'eplg': 0.030504767601374883}
{'qubits': 30, 'depth': 29, 'seconds': 1063.0163732759975, 'xeb': 0.44245373550856965, 'hog_prob': 0.918444317732858, 'qv_pass': True, 'eplg': 0.02772628016596279}
{'qubits': 30, 'depth': 30, 'seconds': 1080.8572881359942, 'xeb': 0.40034200032308487, 'hog_prob': 0.8671747453004894, 'qv_pass': True, 'eplg': 0.030053667704469933}
{'qubits': 10, 'depth': 5, 'seconds': 0.002169857998524094, 'xeb': 0.574465534828452, 'hog_prob': 0.9446564204990864, 'qv_pass': True, 'eplg': 0.10493866740637958}
{'qubits': 10, 'depth': 6, 'seconds': 0.002339908998692408, 'xeb': 1.0793869239792917, 'hog_prob': 0.9827318383331658, 'qv_pass': True, 'eplg': 0}
{'qubits': 10, 'depth': 4, 'seconds': 0.0018792069986375282, 'xeb': 0.5439340168337343, 'hog_prob': 1.0000001119769877, 'qv_pass': True, 'eplg': 0.14121083802147805}
{'qubits': 10, 'depth': 3, 'seconds': 0.0016903060004551662, 'xeb': 1.000000265967736, 'hog_prob': 0.9638052280060947, 'qv_pass': True, 'eplg': 0}
{'qubits': 10, 'depth': 2, 'seconds': 0.0016282760007015895, 'xeb': 1.0000000878029651, 'hog_prob': 1.0000001355074346, 'qv_pass': True, 'eplg': 0}
{'qubits': 10, 'depth': 1, 'seconds': 0.0014827060003881343, 'xeb': -0.48380082626657966, 'hog_prob': 0.3593749441206455, 'qv_pass': False, 'eplg': 1.4838008262665796}
{'qubits': 10, 'depth': 9, 'seconds': 0.0033508320011605974, 'xeb': 1.001652456819927, 'hog_prob': 0.9704597655409088, 'qv_pass': True, 'eplg': 0}
{'qubits': 10, 'depth': 8, 'seconds': 0.0030514409991155844, 'xeb': 0.7494862436913508, 'hog_prob': 0.9026225602965496, 'qv_pass': True, 'eplg': 0.035403996427265216}
{'qubits': 10, 'depth': 7, 'seconds': 0.0027811099989776267, 'xeb': 0.46108455305128293, 'hog_prob': 0.9999999229039531, 'qv_pass': True, 'eplg': 0.10469985817814087}
